'전참시' 유이, 이렇게 털털한 연예인은 처음..매니저 "친형보다 더 형 같아"	OSEN
'다만 악에서 구하소서 파이널컷' 예고편…황정민·이정재·박정민 완전체 등...	엑스포츠뉴스
유이, 탄탄한 바디라인 드러내는 건강미 넘치는 화보 공개	MBC연예
유이, 아찔+과감한 화보 통해 폴댄스로 다져진 건강미 발산	MBC연예
유이, 아찔+과감한 화보 통해 폴댄스로 다져진 건강미 발산	MBC연예
[HI★포토] 유이, 생기 넘치는 건강美	한국일보
[포토]함께 호흡 맞춘 최시원-유이	이데일리
‘나 혼자 산다’ 유이, 뱃살+거식증 악플 고충 “내가 문제인가” [MK★TV뷰...	MK스포츠
배우 유이 '세미 누드 콘셉트' 화보 공개	MBN
유이 "사람들이 내 몸에 관심 많아… 엄청 울었다"	이데일리
'개훌륭' 유이 "귀가하면 반가워 소변 실수" 반려견 고민→강형욱 '명쾌한 해...	스포츠조선
유이, 완벽한 피사체로 변신한 가을 화보 공개	더드라이브
`나 혼자 산다` 유이, 소파 눕방→배달음식…자취러의 리얼한 일상	매일경제
삼양식품‘불닭소스’, 매운맛 마니아 ‘유이’ 모델 선정	조세일보
`나 혼자 산다` 유이, 소파 눕방→배달음식…자취러의 리얼한 일상	매일경제
삼양식품‘불닭소스’, 매운맛 마니아 ‘유이’ 모델 선정	조세일보
'전참시' 유이, 물티슈 클렌징→매니저 장트러블 스릴러까지 '넘사벽 털털美'	스포티비뉴스
'나 혼자 산다' 유이, 뱃살·거식증 악플에 "울었다"…이시언, 금연송 도전 [...	텐아시아
유이, 밀착 요가복으로 빛낸 명품 바디라인 [화보]	엑스포츠뉴스
유이 “맵부심 있다”…‘나혼자산다’ 회원들 놀라	스포츠동아
“건강미란 이런 것”...유이, 하의실종 파격 화보 공개 [EN스타]	서울신문
'전참시' 유이매니저 '친남매 케미'→'홍현희♥' 제이쓴의 찐사랑[★밤TView]	스타뉴스
유이, 운동으로 완성된 완벽 S라인 '건강미 발산'	뉴스1
유이, 9등신 뽐내며 "화보 촬영"…미모의 비율 깡패	스포츠조선
'전참시' 유이매니저 '친남매 케미'→'홍현희♥' 제이쓴의 찐사랑[★밤TView]	스타뉴스
유이, 운동으로 완성된 완벽 S라인 '건강미 발산'	뉴스1
'나 혼자 산다' 유이, 쇼파+배달음식 콜라보… 공감가득 현실 자취생 일상 공...	MBC연예
'나혼자산다' 유이X이시언, 생생한 자취러의 하루…재미·공감 다 잡다	헤럴드POP
유이, 9등신 뽐내며 "화보 촬영"…미모의 비율 깡패	스포츠조선
유이, 클린 섹슈얼 세미 누드…싱글즈 화보 공개	매일일보
[투데이V]"내가 문제 있나"..'나혼산' 유이, 데뷔 12년차 연예인의 솔직한 속...	헤럴드POP
'다만악' 박정민, 단연 올해 최고의 반전 캐릭터…인남의 조력자 '유이'	스포츠조선
'맵부심' 자랑하던 유이, 결국 모델까지…"저 성덕이에요" [★해시태그]	엑스포츠뉴스
"6분14초 추가"…'다만 악에서 구하소서 파이널컷', 21일 개봉 확정	조이뉴스24
유이, 원조 '꿀벅지' 다운 완벽 보디 라인…아름다운 세미 누드 화보	텐아시아
유이, 시선 압도한 탄탄 바디라인 `건강美`	MK스포츠
유이, 부천국제판타스틱영화제 GV참석.."스크린 데뷔 영광'	enews24
유이, 탄탄한 운동복 자태…레깅스에 '시스루' 포인트	머니투데이
‘다만 악’ 박정민, 파격변신 드디어 베일 벗다…‘유이’ 스틸 공개	스포츠동아
유이샤이닝, 친환경 생분해 ‘폴리 웨빙 테이프’ 개발	어패럴뉴스
삼양식품, ‘불닭소스’ 모델로 매운맛 마니아 ‘유이’ 선정	이데일리
‘나 혼자 산다’ 유이, 연예인 생활에 고충 토로···“내가 문제가 있나”	스포츠경향
원조 꿀벅지 '유이' 클린 섹슈얼 세미 누드 화보 공개	톱데일리
[리뷰IS] '나혼산' 유이, 뱃살·거식증 논란 등 털어놔 "진짜 모습, 좋아해주...	일간스포츠
'전지적 참견 시점' 유이 매니저 "유이, 친형보다 더 형 같아" 털털한 매력 공...	톱데일리
‘전참시’ 유이, ‘친화력 甲’ 반전 일상 공개 [TV핫스팟]	스포츠월드
'나혼산' 유이X이시언, 생생한 자취러 면모..金夜 최강자	스타뉴스
유이, ‘나 혼자 산다’ 출연…일상 및 집 최초 공개→심경고백까지	MK스포츠
[HI★포토] 유이, 건강美 넘치는 탄탄 보디라인	한국일보
유이, 완벽하게 되찾은 건강미..인형 같은 제주 소녀 [화보]	OSEN
배우 유이가 세미 누드 화보를 공개했다(사진)	허프포스트코리아
'나 혼자 산다' 유이, 귀차니즘 가득 자취러 면모 공개	베리타스알파
유이, 눈 뗄 수 없는 핫바디…카리스마 건강미인	매일경제
'전참시' 유이 매니저, 기습 쾌변 호소에 '폭소+아찔'.. 유이 폭풍 눈물	스타데일리뉴스
유이, 눈 뗄 수 없는 핫바디…카리스마 건강미인	매일경제
'전참시' 유이 매니저, 기습 쾌변 호소에 '폭소+아찔'.. 유이 폭풍 눈물	스타데일리뉴스
가을의 시작 유이와 함께... 매혹적인 비주얼 화보 공개	청년일보
유이, 맵부심이 일궈낸 찬스 “여러분 저 성덕이에요” [SNS★컷]	뉴스엔
유이, 제24회 부천국제판타스틱영화제 메가토크 참석 "스크린 데뷔 영광"	엑스포츠뉴스
유이, ‘나 혼자’ #눕방 #먹방 #노래방 #폴댄스 한다...연예인 고충까지	bnt뉴스
유이, 과감한 세미 누드…아름다운 건강美 [화보]	TV리포트
'응보' 한승연, 시청자 홀린 소름 유발 '공포퀸'	일간스포츠
'나 혼자 산다' 유이, 뱃살·거식증 악플에 상처 고백 "많이 울었다"	뉴스1
'나 혼자 산다' 유이 "뱃살·거식증 악플"→이시언 금연송 녹음 돌입	엑스포츠뉴스
'나 혼자 산다' 유이, 뱃살·거식증 악플에 상처 고백 "많이 울었다"	뉴스1
[화보] 유이, 파격 세미 누드로 뽐낸 건강미	미디어펜
'나 혼자 산다' 유이 "뱃살·거식증 악플"→이시언 금연송 녹음 돌입	엑스포츠뉴스
[식품오늘] 삼양식품, '불닭소스' 모델로 배우 유이 선정	시사오늘
'나혼자산다' 유이, 연예인 생활 고충…"내가 문제가 있나" 자책 [포인트:컷]	엑스포츠뉴스
유이, 운동으로 완성한 명품 보디라인 [화보]	마이데일리
유이 "솔직한 모습 나누고 싶었는데 공감해주고 응원해줘 감사"[소감]	스포츠서울
'나혼자산다' 유이, 귀차니즘 가득 일상…소파 눕방+배달음식 콜라보	엑스포츠뉴스
유이, 요가로 다져진 건강美 "내가 나를 사랑해 주는 것이 건강한 삶"	텐아시아
‘응보’ 한승연, 시청자 홀린 소름 유발 연기	한국경제TV
유이, 군살 제로 탄탄한 보디라인…건강美 발산 [화보]	엑스포츠뉴스
`나혼자산다` 유이, “뱃살 논란으로 상처받은 뒤 8년 동안 한끼만 먹어” 과...	매일경제
‘응보’ 한승연, 시청자 홀린 소름 유발 연기	한국경제TV
유이, 맵부심 뽐냈던 매운 소스 광고 모델 됐다	MBN
유이 "'나혼자산다'서 솔직한 모습, 공감과 응원 감사"	스타뉴스
유이 "뱃살·거식증 악플에 8년간 하루 한끼만 먹었다"	머니투데이
'나 혼자 산다' 유이, 인간미 가득한 일상 공개	마켓뉴스
삼양식품, '불닭소스' 모델로 매운맛 마니아 유이 발탁	컨슈머타임스
유이, 국내주거지원 캠페인에 재능 기부.."아이들 건강히 성장하기를"	헤럴드POP
유이, 완벽한 바디라인 세미 누드 화보 공개	스타데일리뉴스
유이, 완벽한 바디라인 세미 누드 화보 공개	스타데일리뉴스
하타노 유이, 강아지와 교감하는 모습 '따뜻'	뉴스컬처
'전참시' 유이 매니저 "유이, 친형보다 더 형 같아!" 깜짝 고백 이유는?	스타데일리뉴스
'개훌륭' 유이X남이안, 견학생 출격…깊은 공감→애견인 면모	엑스포츠뉴스
[RE:TV] '나혼자산다' 유이, 뱃살 논란 언급…'악플'에 상처받은 속내 고백	뉴스1
"남다른 매니저♥"..'전참시' 유이, 매니저와 역대급 찐형제 케미	OSEN
[POP이슈]'나혼산' 유이, 한층 행복해진 싱글라이프 "응원 감사"(종합)	헤럴드POP
[화보] 유이, 감탄 자아내는 고혹·시크 비주얼…버건디립 '강렬'	미디어펜
'나 혼자 산다' 유이, 3년차 자취러의 만족도 200% 일상…인간미 폴폴	마이데일리
유이 ‘유이의 라스트핏’ 메인 MC 발탁 ‘건강미 넘치는 행보’	뉴스엔
원조 꿀벅지 유이, 클린 섹슈얼 세미 누드 화보 공개	영남일보
유이 ‘유이의 라스트핏’ 메인 MC 발탁 ‘건강미 넘치는 행보’	뉴스엔
‘전참시’ 유이 매니저, 간밤의 장트러블 스릴러 찍은 사연은? [M+TV컷]	MBN
유이, 밀착 요가복 자태..환상의 건강美[화보]	enews24
‘나 혼자 산다’ 유이, 뱃살·거식증 상처 토로 시청자 공감…시청률 1위 대...	스포츠경향
유이, 거식증 루머 벗고 찾은 건강 미소…화이트룩도 찰떡 소화	스포츠조선
삼양식품 ‘불닭소스’ 모델로 배우 ‘유이’ 선정	에너지경제
유이 심경 “잘 해왔는데 왜 칭찬 못했을까…자기애 중요”	매일경제
'개훌륭' 유이X남이안, 견학생 출연 예고…반려견들과 '러블리 케미' 공개	스포츠조선
'나 혼자 산다' 유이, 숨겨놓은 깊은 속내 고백 "내가 문제가 있나…" 	베리타스알파
유이 심경 “잘 해왔는데 왜 칭찬 못했을까…자기애 중요”	매일경제
'개훌륭' 유이X남이안, 견학생 출연 예고…반려견들과 '러블리 케미' 공개	스포츠조선
'나 혼자 산다' 유이, 숨겨놓은 깊은 속내 고백 "내가 문제가 있나…" 	베리타스알파
유이, 파격 섹슈얼 세미누드 공개‥4개월 식이요법+운동 되찾은 꿀벅지[화보]	뉴스엔
'SF8-증강콩깍지' 유이 "스크린 속 내 모습 예뻐 보여…긍정적으로 지낸 덕분...	마이데일리
'전지적 참견시점' 유이, 볼일 급한 매니저에 장난치다 눈물 "나 때문인거 같...	일요신문
'전참시' 유이, 매니저와 장트러블 투혼···매니저, 방송 최초 염밍아웃?	서울경제
'응보' 한승연, 러블리 벗고 '공포퀸'으로 성공적 변신	스포츠조선
'전참시' 유이, 매니저 장트러블에 갑분 '눈물'...출연진 '당황'	조이뉴스24
[포토]유이, 물오른 미모	헤럴드POP
‘나 혼자 산다’ 유이, 연예인 생활 고충 “내가 문제 있나”	스포츠동아
[포토]유이, 물오른 미모	헤럴드POP
‘나 혼자 산다’ 유이, 제2의 손담비?…털털한 일상 공개	스포츠동아
유이, 뷰티 필름 공개…감각적이고 파격적 영상미	세계일보
유이, 숲속의 요정..몽환美 가득 눈빛[화보]	헤럴드POP
매운맛 마니아 '유이', 삼양식품 ‘불닭소스’ 모델 됐다	아시아경제
유이, 세미 누드 화보 공개…데뷔 초 건강했던 모습 되찾아	한국경제
유이, 주거 빈곤층 위한 재능기부 참여 "아이들 건강히 성장하길"	조이뉴스24
유이 "원조 꿀벅지? 뱃살 논란에 다이어트"(`나 혼자 산다`)	매일경제
유이, 역대급 파격적인 '세미 누드'…치명 실루엣+美친 비율 [화보]	엑스포츠뉴스
삼양식품, ‘불닭소스’ 모델로 매운맛 마니아 유이 선정	메디컬투데이
유이 "원조 꿀벅지? 뱃살 논란에 다이어트"(`나 혼자 산다`)	매일경제
유이, 역대급 파격적인 '세미 누드'…치명 실루엣+美친 비율 [화보]	엑스포츠뉴스
클라랑스 바디핏 with 유이 스페셜 뷰티 필름 풀버전 공개	미래한국
유이, 식이요법과 운동으로 다져진 바디라인… 세미 누드 화보 공개	디지틀조선일보
"역시 핫보디 아이콘" 유이, 카리스마 눈빛+ 예술작품같은 건강美	스포츠서울
'맵부심 아이콘' 유이, '불닭소스' 모델로 발탁	스타데일리뉴스
'나혼산' 유이, 뱃살→거식증 논란 심경 고백…'찐' 금연맨 된 이시언 [종합]	스포츠조선
"내가 문제가 있나"..'나혼자산다' 유이, 날선 시선→인간 김유진의 고백	enews24
'나혼산' 유이 "'뱃살 논란' 큰 상처…8년째 한 끼만 먹어"	스포츠조선
'나혼산' 유이 "'뱃살 논란' 큰 상처…8년째 한 끼만 먹어"	스포츠조선
유이, 모델 포스 자아내는 명품 보디라인..밀착 요가복에도 굴욕無[화보]	헤럴드POP
유이X최시원 '증강 콩깍지' , VR 만남이 실제 사랑으로	한국일보
유이-최시원 '찰떡 호흡'[엑's HD포토]	엑스포츠뉴스
유이 '물오른 미모'	뉴스1
유이 '조심조심'	뉴스1
포토타임 참석하는 유이	뉴스1
'SF8' 유이 "최시원, 함께 춤춰준 유일한 상대 배우…감사"	아주경제
유이, 예술작품 같은 완벽 보디라인..美친 실루엣	스타뉴스
[포토]유이, 미모가 반짝반짝	헤럴드POP
'나혼자산다' 유이, 아침부터 매운 소스로 한상 차림…"'맵부심' 있어"	뉴스1
유이, 파격 세미누드 화보 공개...'원조 꿀벅지의 완벽 뒤태'	SBS funE
유이, '수영강사' 미모의 친언니 공개, '우월 유전자 입증'	더리더
화장실 가고 싶은데도 촬영시간 늦을까봐 꾹 참는 매니저에 미안해 눈물 쏟은...	인사이트
유이, 미리 만나는 어텀 바이브 가을 화보 속 ‘유이 가방’은?	더퍼블릭
삼양식품, ‘불닭소스’ 모델 매운맛 마니아 ‘유이’ 선정	이코노믹리뷰
'전참시' 유이 매니저, 고속도로서 장트러블... 스릴러 못지않은 긴장감	스타데일리뉴스
'학교기담-응보' 한승연, 러블리 벗고 '공포퀸'으로 성공적 변신	한국경제
유이, 제24회 부천국제판타스틱영화제 GV 참석 "스크린 데뷔 영광"	마켓뉴스
유이X남이안 `개는 훌륭하다` 출연 예고…반려견과 일상 공개	매일경제
유이, 제24회 부천국제판타스틱영화제 GV 참석 "스크린 데뷔 영광"	마켓뉴스
유이X남이안 `개는 훌륭하다` 출연 예고…반려견과 일상 공개	매일경제
배우 유이, 바다의 신도 질투할 고혹적 카리스마 발산	비욘드포스트
[N컷] 최시원x유이, 보기만 해도 설레는 투샷…'SF8-증강콩깍지'	뉴스1
[포토]유이, '인터뷰 후 손부채질'	일간스포츠
'전참시' 유이X매니저 형제 '케미'…제이쓴, 홍현희 일일 매니저 활약 [종합]	엑스포츠뉴스
감성 가득, 분위기 만점 유이! 완벽한 피사체로 변신한 가을 화보 공개	미디어리퍼블릭
유이, 요가복 입고 뽐낸 우아美 "나를 사랑해주는 것이 건강한 삶"	엑스포츠뉴스
‘나 혼자 산다’ 유이의 유유자적 눕방 라이프부터 맵부심 폭발한 불 타는 한...	스포츠경향
배우 유이, 건강미 넘치는 행보 눈길	오가닉라이프신문
‘나 혼자 산다’ 유이의 유유자적 눕방 라이프부터 맵부심 폭발한 불 타는 한...	스포츠경향
배우 유이, 건강미 넘치는 행보 눈길	오가닉라이프신문
[SC리뷰] "뱃살 논란에 울었다"…'나혼산' 유이, 악플 상처 고백→거식증 해명	스포츠조선
‘SF8’ 유이 “최시원, 촬영장서 내 춤 받아준 유일한 남자배우”	뉴스엔
`매운맛 마니아` 유이, `불닭소스` 모델 발탁(공식)	매일경제
유이 “뱃살 논란에 거식증까지, 외롭고 두려운 일상서 행복 찾았다”	데일리안
'전참시' 유이 매니저, 간밤의 장트러블 스릴러 찍은 사연은?	마이데일리
유이 “뱃살 악플, 엄청 울었다…8년간 하루 한끼”	동아일보
[공카 위클리] 프린세스 커넥트 9월 2주차, 마침내 상륙한 인기 밈 ‘미안, 유...	게임메카
[E!시청률] '나혼자산다' 유이 뱃살·거식증 악플 상처 고백…12.5%	스포츠한국
유이-최시원 '미녀와 미남'[엑's HD포토]	엑스포츠뉴스
삼양식품, 불닭소스 모델로 배우 '유이' 발탁	신아일보
'나 혼자 산다' 유이, 자취 3년차 '눕방' 라이프 공개 "소파와 한몸"	OSEN
유이 '웃는 모습이 아름다워'	뉴스1
유이, ‘주거 취약계층 아동 지원’ 재능 기부	머니S
유이, 더욱 물오른 미모 근황 '남심올킬'	한국일보
박정민이 전한 #‘다만 악’ 유이 #황정민 #진솔한 토크 [화보]	스포츠동아
유이, 소멸 직전 얼굴 속 다 들어간 이목구비...'비율 천재'	뉴스컬처
원조 꿀벅지 ‘유이’ 섹슈얼 세미 누드 화보 공개	쿠키뉴스
유이, 파격 세미 누드 공개...아찔한 바디라인	뉴시스
유이&남이안, ‘개훌륭’ 두고두고 화제…개엄마 면모 눈길	스포츠월드
삼양식품, '불닭소스' 모델에 배우 유이	스트레이트뉴스
[포토] 최시원-유이, 잘 어울리는 한쌍	매일경제
유이·안영미, 과감 세미누드 연이은 도전…파격 콘셉트도 거뜬	뉴스1
‘나혼산’ 유이, 거식증 논란에 솔직 대답…“8년 동안 하루 한끼”	스포츠월드
'전참시' 유이, 매니저와 티키타카 케미 보여···리즈 갱신한 미모 뽐내	헤럴드POP
'전참시' 유이, 물티슈 클렌징→매니저 장트러블 스릴러까지 '넘사벽 털털美'	마이데일리
유이 "그동안 잘 해왔는데 왜 나 자신을 칭찬해주지 못했을까"	마이데일리
'증강콩깍지' 유이 "나 자신 예뻐 보였다..스크린 안에 캐릭터 잘 표현된 듯"	OSEN
"올 화이트도 착붙"…유이, 패셔니스타의 품격	마이데일리
삼양식품, ‘불닭소스’ 모델로 매운맛 마니아 ‘유이’ 선정	로이슈
'증강콩깍지' 유이 "나 자신 예뻐 보였다..스크린 안에 캐릭터 잘 표현된 듯"	OSEN
"혼자여도 괜찮아"..'나혼산' 유이x이시언, 자취러 취향저격 소확행 하루	OSEN
꿀벅지 유이, 아찔한 `세미 누드` 화보 공개	디지털타임스
"올 화이트도 착붙"…유이, 패셔니스타의 품격	마이데일리
'SF8' 유이 "데이트 어플? 사용해본 적 없다"	텐아시아
'나혼산' 유이, 건강미 폭발 파워 폴댄스→숨겨온 솔직한 속내까지 [Oh!쎈 예...	OSEN
"슈스스 한혜연 참여"..유이, 파격 포즈+매력적 건강美[화보]	enews24
[MD포토] 유이, '치마 살짝 잡고~'	마이데일리
[HI★포토] 유이, 생기 있는 핫바디 건강美	한국일보
[HI★포토] 유이, 생기 있는 핫바디 건강美	한국일보
유이, 파격 세미 누드 공개…거식증 루머 날린 건강美	조이뉴스24
유이, 부천국제판타스틱영화제 GV 참석..."오기환 감독, 어떤 작품보다 예쁘게...	문화뉴스
삼양식품, 불닭소스 모델로 배우 '유이' 선정	월요신문
유이, 몽환미 매력 발산 화보 공개	스포츠경향
유이 '시원오빠와 호흡 맞춰요'	뉴스1
'나 혼자 산다' 유이 방송 후 소감 "솔직한 진짜 내 모습, 공감·응원해줘 감...	엑스포츠뉴스
'SF8-증강콩깍지' 최시원X유이 케미, 감독이 꼽은 '관전 포인트' [Oh!쎈 예고...	OSEN
유이-최시원, 우리 잘 어울리나요?[포토엔HD]	뉴스엔
'나 혼자 산다' 유이, 청양고추+매운 불닭소스 섞은 핵 매운 한상 차림	톱데일리
'나 혼자 산다' 유이 "내가 문제가 있나···" 숨겨왔던 깊은 속내 고백	서울경제
유이, 바닷가에 뜬 여신..청순미에 눈이 번쩍	헤럴드POP
이솔이, 박성광 사로잡은 폴댄스 실력…유이·솔라도 수준급	더팩트
유이, 자체발광 ‘여신 아우라’	한국일보
‘SF8’ 최시원×유이의 완벽 케미 ‘증강콩깍지’…오기환 감독의 핑크빛 SF...	스포츠경향
‘SF8’ 가상 데이트 앱에서 시작된 SF 로맨스도 통했다	한국경제
[포토] 최시원-유이, `증강 콩까지`로 만나	매일경제
'나 혼자 산다' 유이, 유유자적 눕방 라이프부터 배달 음식의 콜라보	톱데일리
유이, ‘개는 훌륭하다’ 반려견 망고와 출연 [M+TV컷]	MBN
[포토]유이, 역변하는 미모	이데일리
[포토]유이-최시원, '선남선녀'	일간스포츠
[툭-tv] `나 혼자 산다` 유이, 악플로 받은 상처 "뱃살 논란에 8년간 하루 한...	매일경제
'SF8-증강콩깍지' 최시원X유이, 핑크빛 케미 발산 예고	광주매일신문
유이, 몸매 이정도였어? 탄탄한 건강미	텐아시아
유이, 감탄 자아내는 9등신 비율…범접불가 모델 포스	마이데일리
[포토] 유이 '거부할수 없는 시선'	스포츠조선
[SC HOT] 유이-하니 '스크린 접수한 아이돌 출신 배우들'	스포츠조선
“뱃살 악플에 많이 울었다” 유이 거식증 논란 심경 고백	국민일보
[포토] 유이, '이거 참 긴장되네~'	한국경제
'나 혼자 산다' 유이, 프로눕방러+집 최초 공개	TV리포트
'나 혼자 산다' 유이, 프로눕방러+집 최초 공개	TV리포트
유이, 명불허전 핫바디 인증 '역대급 파격 화보'	마이데일리
[오마이포토] 'SF8' 오기환-유이-최시원, 예능분위기	오마이뉴스
[MD포토] 유이, '행복이 가득한 미소'	마이데일리
'SF8-증강콩깍지' 유이 "최시원, 현장에서 춤추는 날 유일하게 받아준 男파트...	마이데일리
‘개훌륭’ 유이, 반려견 소변 실수 고민 의뢰…강형욱이 제시한 해결 방법은...	한국일보
삼양식품, ‘불닭소스’ 모델로 매운맛 마니아 ‘유이’ 선정	한국금융신문
유이&남이안 '개는 훌륭하다' 견학생으로 출연, 반려견들과의 '케미' 기대	문화뉴스
"어느 기준에 맞춰야 하나"... 유이의 고백, 응원하고 싶었다	오마이뉴스
유이, 완벽한 하의실종…탄탄한 허벅지x건강美 발산 [화보]	OSEN
유이, 완벽한 하의실종…탄탄한 허벅지x건강美 발산 [화보]	OSEN
"불닭 마니아로 불려요"…삼양식품, '불닭소스' 모델로 유이 발탁	뉴스핌
'전참시' 유이, 화보 촬영 현장 공개..제이쓴, 홍현희 일일매니저 변신 [종합...	OSEN
‘나 혼자 산다’ 유이, 3년차 자취러 소탈 매력→숨겨둔 마음 고백 등 일상 ...	디지틀조선일보
‘다만 악’이 뜨자 자꾸 소환되는 이름 ‘유이’	뉴스엔
유이-남이안, ‘개훌륭’ 출격…어떤 모습 보여줄까	스포츠월드
‘나 혼자 산다’ 유이 “뱃살 논란에 울었다”…뭐길래?	스포츠월드
`나혼자산다` 유이 "8년간 하루 한끼만…" 무슨일이	디지털타임스
유이, 자기관리의 아이콘 "나를 사랑하는 삶이 건강한 삶"	스포츠한국
유이, 보고도 안 믿기는 9등신 모델포스 [리포트:컷]	TV리포트
삼양식품, '불닭소스' 모델로 매운맛 마니아 '유이' 선정	비지니스코리아
유이, 보고도 안 믿기는 9등신 모델포스 [리포트:컷]	TV리포트
'나 혼자 산다' 유이, 연예인 생활 고충 토로 "내가 문제가 있나"	스타데일리뉴스
한승연 오싹한 매력 ‘학교기담-응보’	KBS 연예
유이, 되찾은 '꿀벅지'…4개월 노력으로 파격 세미누드 화보 완성	헤럴드경제
유이, 재능 기부…취약계층 아동 주거지원 캠페인 참여	미디어펜
‘나 혼자 산다’ 유이, 유유자적 눕방 라이프부터 먹방까지 [M+TV컷]	MBN
[N샷] 유이, 장난기 가득 표정도 러블리…날마다 미모 리즈 경신	뉴스1
유이, ‘나 혼자 산다’ 출연…프로 눕방러 일상 공개	스포츠동아
[화보IS] 요가하는 유이, 운동으로 다져진 명품 몸매	일간스포츠
[화보IS] 요가하는 유이, 운동으로 다져진 명품 몸매	일간스포츠
유이, 러블리한 미소 폭발..물오른 넘사벽 예쁨	헤럴드POP
유이-최시원 '오기환 감독님 감사합니다'[엑's HD포토]	엑스포츠뉴스
'다만 악에서 구하소서' 히든카드 박정민의 파격 변신…유이 스틸 2종 공개	엑스포츠뉴스
유이, '꿀벅지' 전성기 컴백…美친 실루엣+美친 보디라인	OSEN
유이, 오렌지색 셔츠 입고 바닷가…생기발랄	마이데일리
[E포토] 유이, '아름다운 미모'	SBS funE
[팝업TV]'나혼자산다' 유이, 뱃살부터 거식증 논란 언급 "상처..이제 날 돌볼...	헤럴드POP
'개는 훌륭하다' 유이X남이안, 망고-꼬마-꼬솜이와 출연	한스경제
'나혼자산다' 유이 "꿀벅지 악플, 어린 나이에 상처…8년간 하루 한 끼"	아시아경제
유이, 국내주거지원 캠페인에 재능 기부 참여	내외뉴스통신
'나혼자산다' 유이, 뱃살·거식증 악플에 "울었다"… 연예인 고충 고백	여성조선
최시원-유이, 촬영장에서 함께 춤 추는 사이? (SF8 '증강콩깍지')	MBC연예
삼양식품, '불닭소스' 모델로 매운 맛 마니아 '유이' 선정	뉴스1
하타노 유이, 비키니 입은 채로 셀카 '찰칵'	뉴스컬처
[POP이슈]유이, 애프터스쿨 시절 꿀벅지‥파격 세미누드로 거식증 루머 타파	헤럴드POP
호재, 스퀘어백 '오션' 유이 가방으로 빵 떴다	패션비즈
'나 혼자 산다' 유이, 3년차 자취러 유이의 유유자적 눕방 라이프	스타데일리뉴스
'전참시’ 유이 매니저 "유이, 친형보다 더 형 같아!" 깜짝 고백 이유는? [오...	마이데일리
유이 "뱃살 악플에 울었다…거식증 의혹까지" 손담비 '공감'	충청일보
'전참시’ 유이 매니저 "유이, 친형보다 더 형 같아!" 깜짝 고백 이유는? [오...	마이데일리
유이 "뱃살 악플에 울었다…거식증 의혹까지" 손담비 '공감'	충청일보
최시원X유이 ‘증강콩깍지’ 감독 “SF장르 새 이야기, 가장 큰 무기”	뉴스엔
유이, 완벽 보디라인 자랑... 건강美 가득	스타데일리뉴스
'나혼산' 손담비 "유이는 좋아하는 후배…회사 나오면서 자주 못 봐"	스포츠조선
삼양식품, ‘불닭소스’ 모델로 매운맛 마니아 ‘유이’ 선정	위키트리
유이, 완벽한 몸매 세미누드 화보 공개	스포츠월드
유이 연예인 고충 토로…"내가 문제 있나"	머니S
[포토] 유이, 한지원 역 맡았습니다	MBC연예
유이, 핫바디 공개... 그저 감탄만	TV리포트
유이, 핫바디 공개... 그저 감탄만	TV리포트
[화보IS] "무결점 몸매" 유이, 화끈한 파격 노출 '건강美↑'	일간스포츠
‘컬투쇼’ 박정민 “‘다만악’ 유이 역, 제안받고 고민없이 한다고 했다”	MBN
인사말하는 유이	뉴스핌
유이-최시원, 화기애애	서울경제
'나혼자산다' 유이, 눕방 라이프 공개…"자취러의 리얼한 일상"	컨슈머타임스
‘나 혼자 산다’ 유이, 거식증 논란 직접 언급…아빠·나이 화제 만발	한국일보
'-12.5kg' 유이, 화이트룩도 완벽 소화…작은 얼굴 '눈길' [★해시태그]	엑스포츠뉴스
유이 '시원오빠와 촬영장에서 즐거웠어요'	뉴스1
[화보] 유이, 가을 여신으로 완벽 변신!	내외뉴스통신
[화보] 유이, 가을 여신으로 완벽 변신!	내외뉴스통신
황정민X이정재 ‘다만악 파이널컷’, 21일 개봉 확정..러닝타임 6분 14초 추가	브레이크뉴스
유이, 사진 찍을 맛 날 극강 미모..청순+러블리 폭발	헤럴드POP
'개훌륭' 유이, 반려견 망고와의 반려생활 공개	스포츠서울
유이, 요가복으로 빛낸 명품 몸매 [화보]	매일경제
유이, 파격 '세미 누드' 화보 공개…아찔한 보디라인	세계일보
[프린세스커넥트] 보스에 맞춰 물리, 마법 파티 편성! 10월 클랜전 미리보기	인벤
문소리·이연희·유이…웨이브, 오리지널 'SF8' 전편 공개	머니투데이
유이 "꿀벅지? 튀어나온 뱃살 악플, 눈물 펑펑"	공감신문
유이, 노을 지는 바닷가서 '찰칵'…여신 그 자체 [★해시태그]	엑스포츠뉴스
유이, 밀착 요가복으로 드러난 ‘완벽’ 바디라인 [리포트:컷]	TV리포트
유이, 노을 지는 바닷가서 '찰칵'…여신 그 자체 [★해시태그]	엑스포츠뉴스
'SF8' 이번엔 로맨스...최시원ㆍ 유이, 핑크빛 케미	한국일보
[종합] `나혼자산다` 유이, 맵부심+폴댄스로 건강美 자랑…행복한 눕방 라이프...	매일경제
유이, '예쁨'이 보이나요? 사랑스러운 미소 가득	스포츠조선
수젠텍, 코로나19 항체진단키트 美FDA 승인…국내 유이-한투	머니투데이
유이, 6월 초 '나혼자산다' 출연...방송 최초 집 공개(공식)	YTN
삼양식품, '불닭소스' 모델로 '유이' 발탁	UPI뉴스
